"simDir","species","averageMaxBiomassTarget","spAnppMultiplier","spBiomassMultiplier","maxBiomassMultiplier","spinupMortalityFraction"
"229","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.9,0.001
"230","ABIE.BAL",0.17,1,1,1,0.001
"231","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,1,0.001
"232","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,1,0.001
"233","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,1,0.001
"234","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,1,0.001
"235","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,1,0.001
"236","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,1,0.001
"237","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,1,0.001
"238","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,1,0.001
"239","ABIE.BAL",1,5.8824703001723,5.8824703001723,1,0.001
"240","ABIE.BAL",0.17,1,1,0.3,0.005
"241","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.3,0.005
"242","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.3,0.005
"243","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.3,0.005
"244","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.3,0.005
"245","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.3,0.005
"246","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.3,0.005
"247","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.3,0.005
"248","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.3,0.005
"249","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.3,0.005
"250","ABIE.BAL",0.17,1,1,0.4,0.005
"251","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.4,0.005
"252","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.4,0.005
"253","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.4,0.005
"254","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.4,0.005
"255","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.4,0.005
"256","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.4,0.005
"257","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.4,0.005
"258","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.4,0.005
"259","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.4,0.005
"260","ABIE.BAL",0.17,1,1,0.5,0.005
"261","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.5,0.005
"262","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.5,0.005
"263","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.5,0.005
"264","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.5,0.005
"265","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.5,0.005
"266","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.5,0.005
"267","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.5,0.005
"268","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.5,0.005
"269","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.5,0.005
"270","ABIE.BAL",0.17,1,1,0.6,0.005
"271","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.6,0.005
"272","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.6,0.005
"273","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.6,0.005
"274","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.6,0.005
"275","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.6,0.005
"276","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.6,0.005
"277","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.6,0.005
"278","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.6,0.005
"279","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.6,0.005
"280","ABIE.BAL",0.17,1,1,0.7,0.005
"281","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.7,0.005
"282","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.7,0.005
"283","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.7,0.005
"284","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.7,0.005
"285","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.7,0.005
"286","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.7,0.005
"287","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.7,0.005
"288","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.7,0.005
"289","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.7,0.005
"290","ABIE.BAL",0.17,1,1,0.8,0.005
"291","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.8,0.005
"292","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.8,0.005
"293","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.8,0.005
"294","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.8,0.005
"295","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.8,0.005
"296","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.8,0.005
"297","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.8,0.005
"298","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.8,0.005
"299","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.8,0.005
"300","ABIE.BAL",0.17,1,1,0.9,0.005
"301","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.9,0.005
"302","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.9,0.005
"303","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.9,0.005
"304","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.9,0.005
"305","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.9,0.005
"306","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.9,0.005
"307","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.9,0.005
"308","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.9,0.005
"309","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.9,0.005
"310","ABIE.BAL",0.17,1,1,1,0.005
"311","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,1,0.005
"312","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,1,0.005
"313","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,1,0.005
"314","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,1,0.005
"315","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,1,0.005
"316","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,1,0.005
"317","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,1,0.005
"318","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,1,0.005
"319","ABIE.BAL",1,5.8824703001723,5.8824703001723,1,0.005
"320","ABIE.BAL",0.17,1,1,0.3,0.01
"321","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.3,0.01
"322","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.3,0.01
"323","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.3,0.01
"324","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.3,0.01
"325","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.3,0.01
"326","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.3,0.01
"327","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.3,0.01
"328","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.3,0.01
"329","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.3,0.01
"330","ABIE.BAL",0.17,1,1,0.4,0.01
"331","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.4,0.01
"332","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.4,0.01
"333","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.4,0.01
"334","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.4,0.01
"335","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.4,0.01
"336","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.4,0.01
"337","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.4,0.01
"338","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.4,0.01
"339","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.4,0.01
"340","ABIE.BAL",0.17,1,1,0.5,0.01
"341","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.5,0.01
"342","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.5,0.01
"343","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.5,0.01
"344","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.5,0.01
"345","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.5,0.01
"346","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.5,0.01
"347","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.5,0.01
"348","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.5,0.01
"349","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.5,0.01
"350","ABIE.BAL",0.17,1,1,0.6,0.01
"351","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.6,0.01
"352","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.6,0.01
"353","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.6,0.01
"354","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.6,0.01
